timestamp,aX,aY,aZ,gX,gY,gZ
805,-0.2123,-0.6218,0.6309,-13.2446,4.4556,-30.2124
806,-0.0077,-1.0229,0.6857,56.3354,11.7187,-42.7856
807,0.2911,-0.8004,0.8153,2.4414,24.2310,-14.7095
808,0.1816,-0.7328,0.8354,-3.6621,4.9438,16.2354
809,0.1228,-0.7999,0.9146,-12.8784,-16.5405,22.7051
810,0.1067,-0.8815,0.7316,11.9019,10.7422,52.7954
811,0.1301,-0.7363,0.6624,-31.9824,-11.8408,72.7539
812,0.1777,-0.5283,0.7312,31.6772,-12.6953,62.9883
813,0.1324,-0.2040,0.7821,19.6533,-34.9121,46.0205
814,0.2992,-0.0929,1.0065,30.0293,-13.5498,0.4272
815,0.2477,-0.1777,1.1826,-12.5122,-73.0591,-49.4995
816,0.2755,-0.0975,1.0750,5.7373,48.7671,-4.8828
817,0.3582,-0.0043,1.0555,-18.7988,36.4380,-27.1606
818,0.4159,0.0599,1.0409,-20.5688,0.3662,25.2075
819,0.3641,-0.0283,0.9692,-10.2539,-0.3662,-2.3193
820,0.4136,-0.0681,1.0826,-5.7983,6.7749,11.2305
821,0.5433,-0.1799,0.9197,-10.7422,8.7280,12.4512
822,0.3331,-0.0494,0.9031,-21.7896,-7.8735,-3.1128
823,0.1095,-0.2183,0.7965,-63.8428,-44.0674,-48.7061
824,-0.0839,-0.4493,0.7720,15.5029,-3.4180,-46.3257
825,-0.1069,-0.8319,0.6187,25.0244,12.3901,-32.7759
826,0.0937,-1.0076,0.9242,45.9595,-1.3428,-68.2983
827,0.1847,-0.7886,0.8870,24.1699,21.3623,-13.9160
828,0.2657,-0.7034,0.8845,5.7373,-6.2866,11.2305
829,0.1270,-0.8564,0.9879,-35.6445,5.0659,37.9028
830,0.1315,-0.9608,0.6455,12.5122,25.4517,72.8760
831,0.1672,-0.6832,0.5631,-49.4995,-18.4937,76.9043
832,0.1954,-0.4142,0.6283,46.8750,6.5918,83.6182
833,0.1981,-0.2146,0.7091,37.9028,-49.1333,32.7759
834,0.2300,-0.1482,1.0477,45.7153,-49.8047,1.4648
835,0.2970,-0.1271,1.2130,21.4233,9.9487,-30.0293
836,0.3237,-0.1466,1.0708,-20.8740,40.5273,-26.4282
837,0.5831,0.0054,1.2543,-18.6768,-32.8369,0.7324
838,0.1958,0.0304,0.9572,-57.9224,11.1084,23.3765
839,0.5626,-0.1110,1.0903,-30.0903,2.3193,7.1411
840,0.4657,-0.0565,1.0060,-39.8560,-9.1553,4.6387
841,0.3047,-0.0403,0.8538,-35.7666,11.9019,-7.2021
842,0.3358,-0.3301,0.8584,-3.7842,-7.3242,-32.1045
843,0.0701,-0.3459,0.6619,-10.4980,-7.1411,-51.2695
844,-0.0487,-0.6289,0.7642,-4.2725,2.1362,-66.6504
845,0.0264,-0.9377,0.7594,67.2607,16.7236,-59.5093
846,0.2454,-0.8539,0.8462,8.2397,-1.7700,-52.6123
847,0.3433,-0.7749,0.8911,2.6855,19.5313,24.4141
848,0.0886,-0.7412,0.9464,-17.8833,-10.1318,35.0342
849,0.0818,-0.9565,0.7552,8.8501,8.7280,56.3354
850,0.0394,-0.7876,0.6854,-28.0762,-35.5225,61.1572
851,0.0643,-0.5002,0.6591,16.6016,4.3945,80.5664
852,0.2747,-0.1915,0.7122,-7.6294,-23.8037,49.0723
853,0.3333,-0.0286,0.8578,40.1611,-38.3301,14.0381
854,0.2239,-0.0157,1.1353,50.1709,-20.9351,-16.6626
855,0.3250,-0.0615,1.3198,34.7290,22.9492,-28.5645
856,0.4420,-0.1619,1.1483,-24.5972,27.1606,-27.2217
857,0.4702,0.0953,0.9210,-45.2271,14.4653,10.2539
858,0.3951,0.0763,1.0521,-1.6479,-2.8687,6.8970
859,0.5490,0.0431,0.9940,-41.9922,12.0239,13.1836
860,0.4479,-0.0100,0.9232,3.6011,-16.7236,-13.6719
861,0.3358,-0.2399,0.8286,-15.1978,16.2354,-18.7988
862,0.1395,-0.5115,0.6899,-28.4424,6.7749,-50.1709
863,-0.0891,-0.6360,0.6866,-22.5220,-29.9683,-45.6543
864,0.0001,-0.8756,0.7947,57.4341,-21.2402,-58.0444
865,0.1526,-0.8116,0.9250,27.9541,15.0757,-43.5791
866,0.2861,-0.6975,0.7684,2.9907,19.4092,-6.2256
867,0.2483,-0.8312,0.9937,13.0005,5.9814,27.0996
868,0.1814,-0.8452,0.8108,-15.1367,-4.4556,42.2363
869,0.0457,-0.8933,0.8103,13.3057,-40.7104,47.9736
870,0.0544,-0.6298,0.6368,-6.2866,20.6909,85.0220
871,0.1268,-0.4237,0.7097,18.6157,-59.9365,63.4155
872,0.2766,-0.2242,0.6863,-10.3760,-19.7754,42.4805
873,0.2249,-0.0400,0.9720,40.6494,-21.2402,22.8882
874,0.2450,-0.0248,1.1523,67.9321,19.2261,-7.7515
875,0.3009,-0.1311,1.2397,12.3291,23.6206,-48.5229
876,0.5918,-0.1686,0.9546,-26.6113,32.2266,-34.0576
877,0.4364,-0.1077,0.9943,-11.9019,4.8828,13.6108
878,0.3990,-0.1129,1.1206,-17.4561,-1.7090,5.8594
879,0.6196,-0.1248,1.0175,-31.2500,0.3052,11.1694
880,0.3436,-0.1095,0.9915,-41.6260,-3.7842,-4.9438
881,0.2407,-0.3226,0.7549,-46.6309,27.0996,-25.2075
882,0.2767,-0.5751,0.7267,-9.0332,18.4937,-59.3872
883,0.0525,-0.4642,0.6942,-9.8877,7.2632,-42.3584
884,0.0570,-0.6812,0.6908,26.1230,0.9766,-40.4663
885,-0.0643,-0.7816,0.8651,35.0342,-37.9639,-49.6216
886,0.2943,-0.8527,0.8571,7.5073,15.6860,-32.8369
887,0.3512,-0.8992,0.8669,12.3901,15.5640,12.7563
888,0.1772,-0.8995,0.7871,-18.5547,-9.9487,49.4385
889,0.0516,-1.0295,0.6683,20.8130,-25.8179,66.1621
890,0.0210,-0.7091,0.6312,-30.8838,-10.3149,106.0181
891,0.0863,-0.2529,0.6768,43.1519,16.2964,91.1865
892,0.1442,-0.0956,0.8135,57.5562,-20.9961,13.9771
893,0.6368,-0.3552,0.9811,59.2041,-5.9814,-22.3999
894,0.4891,-0.2550,1.2817,58.1665,23.4985,-33.0200
895,0.4207,-0.1892,1.0752,-37.2925,59.5703,-30.3955
896,0.6216,-0.0176,1.0596,-38.6353,-20.0806,0.9766
897,0.3694,-0.0723,0.9291,-50.3540,-4.8828,-11.6577
898,0.6360,-0.1230,1.0151,-29.1748,19.1040,13.7329
899,0.5807,-0.0892,0.8535,-37.7197,-2.8076,1.9531
900,0.4032,-0.0585,0.8629,-54.0771,-19.5923,-24.9634
901,0.1996,-0.2677,0.7501,-38.1470,14.3433,-35.2783
902,0.2242,-0.6714,0.6444,37.9028,15.6860,-57.0068
903,0.0022,-0.6785,0.6560,-15.5029,-23.0713,-70.4346
904,0.1174,-0.9922,0.8944,62.3779,-20.6909,-80.7495
905,0.3206,-0.7714,0.8064,4.2114,2.6245,-28.0151
906,0.0271,-0.5820,0.8690,-11.2915,-8.6670,17.4561
907,0.2343,-0.7908,1.0802,1.2207,-13.9160,19.7754
908,0.2032,-0.7970,0.7196,-9.2163,18.7988,55.4199
909,0.1086,-1.0887,0.7848,18.0664,-18.0664,74.4629
910,0.0374,-0.6974,0.5558,-22.8271,-23.0103,89.4775
911,0.2656,-0.3723,0.6536,26.7944,-2.6245,87.0972
912,0.2085,-0.0333,0.8337,49.9878,-59.3872,7.2632
913,0.2712,-0.1189,1.1367,43.7012,-14.6484,-11.5967
914,0.4137,-0.0837,0.9717,15.3809,16.3574,-30.7007
915,0.3271,-0.1957,1.1241,-9.3994,15.3809,-45.7153
916,0.6775,-0.1470,1.2322,9.6436,-6.0425,-26.0010
917,0.2948,-0.0988,0.8357,-32.3486,11.1084,16.9678
918,0.5022,-0.1490,1.0209,-4.2725,8.8501,10.6201
919,0.5167,-0.1312,0.9015,-12.2681,7.8125,28.5645
920,0.4824,-0.2125,0.9363,-19.1650,2.3193,-3.2349
921,0.2192,-0.0896,1.0865,-51.8188,-6.2256,-59.5703
922,0.1282,-0.7656,0.4277,-42.0532,50.2930,-78.6743
923,-0.0652,-0.9552,0.5629,39.6729,19.7144,-69.6411
924,0.2006,-0.9727,0.7845,24.4751,-39.1235,-87.4634
925,0.1521,-0.7565,0.8413,-6.1646,-3.5400,-16.9067
926,0.2645,-0.6780,0.7579,0.6714,-13.9771,-1.6479
927,0.1708,-0.7622,1.0010,-12.1460,-13.4277,38.7573
928,0.1594,-0.7474,0.7573,14.1602,-8.0566,20.1416
929,0.2203,-0.9240,0.9407,3.9062,-8.7280,50.9644
930,0.1080,-0.8754,0.5648,-38.2690,-18.7378,95.6421
931,0.0549,-0.5581,0.6591,10.8643,-1.8921,115.6616
932,0.1404,-0.1312,0.6450,30.7007,-33.8135,70.0073
933,0.2850,-0.0435,0.9825,36.9873,-62.6221,5.3711
934,0.1710,-0.0319,1.0359,41.1377,-15.6860,0.6714
935,0.1808,-0.0751,1.2739,16.6016,27.2217,-33.0200
936,0.3339,-0.1191,1.0201,-20.3247,48.8892,-52.7344
937,0.7660,-0.1223,1.0717,2.8076,-11.5967,-31.8604
938,0.3788,-0.0508,0.9766,-13.6719,-3.6011,13.9160
939,0.4852,-0.1318,1.0402,-28.7476,-2.7466,6.7139
940,0.3844,-0.1967,1.0475,-21.5454,-3.9673,9.1553
941,0.3026,-0.2252,0.9028,-13.3667,28.6865,-9.6436
942,0.1910,-0.2334,0.7775,-31.9214,-23.0713,-34.3628
943,-0.0288,-0.5688,0.6395,-11.9629,17.5171,-71.4111
944,0.0532,-1.1223,0.5293,49.4995,45.2881,-69.2749
945,0.2621,-0.9304,0.7495,2.6245,27.0996,-47.7295
946,0.1285,-0.7201,0.8202,7.9956,-2.9297,-9.5825
947,0.2594,-0.7151,0.8129,-2.5024,1.2207,-5.3101
948,0.1799,-0.7852,0.9215,-2.2583,-17.3950,22.5220
949,0.2831,-0.8805,0.7407,-18.1274,-8.7280,24.1089
950,0.0739,-0.9025,0.6537,-10.8032,3.7842,79.0405
951,0.1674,-0.6926,0.6345,-19.7754,-13.9771,81.5430
952,0.2168,-0.3964,0.6245,7.9346,-23.8037,75.0122
953,0.2649,-0.1067,0.9266,30.3345,-37.5977,22.4609
954,0.2980,-0.1591,1.0265,43.3350,-19.7144,2.8687
955,0.4393,-0.1556,1.0260,-5.4932,1.4038,-22.4609
956,0.2363,-0.0229,1.1321,0.3052,43.6401,-19.5313
957,0.7708,0.0756,1.0403,-16.1743,-6.2256,-41.5039
958,0.3090,-0.0717,0.9335,-38.5742,-11.1084,-1.8311
959,0.5162,-0.0970,1.0327,-13.5498,9.2163,2.8687
960,0.5653,-0.0906,0.9912,-24.5972,-0.7935,12.3901
961,0.5287,-0.1598,0.8318,-25.2686,-1.5259,-7.7515
962,0.3550,-0.0883,0.6608,-83.1909,-22.3999,-8.7891
963,0.3402,-0.4055,0.9919,52.4902,9.8267,-48.6450
964,0.0095,-0.3979,0.7958,23.3154,20.0806,-49.2554
965,0.0937,-0.8275,0.4980,-14.4653,40.3442,-67.8711
966,0.0831,-0.9427,1.1161,36.4990,-57.0679,-69.0308
967,0.1687,-0.6881,0.8995,25.8179,16.4795,-13.9160
968,0.1290,-0.5461,0.7886,-7.6294,7.9956,3.0518
969,0.2499,-0.7017,0.9114,4.7607,-19.7144,17.0288
970,0.2081,-0.8552,0.7891,11.1694,-14.9536,33.2031
971,-0.0590,-0.9567,0.8094,1.3428,-16.8457,76.4160
972,0.0151,-0.7240,0.6281,-25.0244,-0.9155,83.2520
973,0.1637,-0.4204,0.6482,-15.5029,21.1792,73.3643
974,0.1838,-0.1611,0.8495,52.2461,1.0376,43.6401
975,0.4843,-0.1857,0.9172,35.8276,-13.9771,-9.7656
976,0.4651,-0.1923,1.2058,11.6577,-9.4604,-26.9165
977,0.3740,-0.1550,1.1246,8.0566,17.5171,-4.9438
978,0.4839,0.1025,1.0239,-17.8833,-4.2725,-12.6343
979,0.2894,-0.0126,0.8213,-56.0913,-16.7236,6.2866
980,0.3038,-0.0105,0.8403,19.3481,-5.8594,5.9204
981,0.3390,-0.1573,1.0886,3.4790,-10.3760,-16.4795
982,0.4207,-0.2754,1.0093,3.1128,-0.9155,14.2822
983,0.3837,-0.2592,1.0809,-36.6211,-20.3857,-11.6577
984,0.1755,-0.1613,1.0150,-44.4336,-16.1743,-32.2876
985,0.0183,-0.2187,0.7170,24.6582,44.6777,-28.0151
986,0.0870,-0.6544,0.5757,48.0957,38.5742,-49.6826
987,0.0790,-0.7983,0.5529,29.1748,2.5635,-77.2095
988,0.0562,-1.0027,0.6825,33.0811,-6.1646,-76.1108
989,0.2457,-0.8616,0.7837,18.1885,33.8745,-10.4370
990,0.2407,-0.7045,0.7664,-11.4136,-0.0610,4.7607
991,0.1741,-0.5931,0.8220,-12.5122,-7.5073,14.5874
992,0.1879,-0.5366,0.8361,-5.0049,0.1831,5.8594
993,0.2415,-0.5514,0.8398,3.2349,-7.6294,-5.1270
994,0.2504,-0.5679,0.8322,1.8921,1.5869,-1.9531
995,0.2584,-0.5574,0.7975,-2.2583,-6.5308,-2.8076
996,0.2534,-0.5596,0.8164,-1.8311,-7.6904,-0.6104
997,0.2281,-0.5348,0.8000,-0.8545,0.4883,3.4790
998,0.2423,-0.5555,0.8334,2.2583,-3.9062,-4.0283
999,0.2081,-0.5419,0.8176,-0.9766,-1.0376,0.5493
1000,0.2003,-0.5465,0.8240,-1.2207,0.1831,0.4883
1001,0.2352,-0.5555,0.8134,-2.1362,-5.0049,-4.8218
1002,0.2063,-0.5273,0.7926,-1.6479,1.5869,0.4272
1003,0.2302,-0.5529,0.8173,2.2583,-0.0610,-2.8687
1004,0.2157,-0.5525,0.7943,-0.7935,3.9062,-1.0376
1005,0.2314,-0.5667,0.8170,1.8921,2.1973,-1.3428
1006,0.2543,-0.5778,0.7941,-1.2207,-2.3193,-1.4038
1007,0.2263,-0.5637,0.8107,0.1221,-1.2207,-0.7324
1008,0.2405,-0.5569,0.7999,-0.8545,0.6714,1.2817
1009,0.2239,-0.5521,0.8010,-0.3052,-1.7700,0.0610
1010,0.2235,-0.5580,0.8156,-1.3428,0.8545,0.8545
1011,0.2261,-0.5575,0.8119,-0.1221,-0.4883,0.3052
1012,0.2357,-0.5582,0.8081,0.0000,-1.1597,-0.8545
1013,0.2150,-0.5460,0.8029,1.3428,-3.2959,-0.4272
1014,0.2339,-0.5665,0.8131,-0.1221,0.7324,-1.6479
1015,0.2333,-0.5715,0.8112,-1.3428,-2.4414,-1.1597
1016,0.2391,-0.5715,0.8241,0.9766,0.0610,-1.7090
1017,0.2272,-0.5670,0.8156,-0.7324,-1.5259,0.4883
1018,0.2354,-0.5712,0.8091,-0.7324,-0.4883,-0.5493
1019,0.2374,-0.5565,0.7836,-1.3428,-0.2441,0.4272
1020,0.2277,-0.5663,0.8234,0.3052,-2.0752,-1.5259
1021,0.2366,-0.5562,0.7876,-1.1597,-0.6104,0.7324
1022,0.2316,-0.5613,0.7915,-1.0376,-2.9297,-1.5869
1023,0.2382,-0.5529,0.8031,0.9766,-0.0610,0.1831
