timestamp,aX,aY,aZ,gX,gY,gZ
799,0.2230,0.4758,0.8635,-15.0757,-110.7788,35.9497
800,0.0941,0.4935,0.9976,40.0391,-85.5713,25.5127
801,0.0157,0.6133,0.8369,-22.1558,-14.9536,27.8320
802,0.0175,0.5907,0.8146,-29.2358,11.9019,11.4746
803,-0.1072,0.6389,0.7456,-37.6587,-15.7471,41.5649
804,-0.2621,0.5996,0.5354,-27.8931,-128.6621,42.4194
805,-0.5670,0.4758,0.4912,97.6563,-237.1216,-37.0483
806,-0.7899,-0.0704,0.4429,376.8921,-257.0801,-132.0801
807,-0.9388,-0.4806,0.5677,460.3271,-291.5039,-46.8750
808,-1.0641,-0.4846,0.6959,267.3340,-217.2852,61.6455
809,-0.8112,-0.5330,0.0930,127.1362,-100.1587,104.9805
810,-1.0225,-0.8049,-0.0593,77.6367,-25.3296,194.4580
811,-0.5187,-1.1885,0.1162,-18.6157,57.6782,318.5425
812,-0.3208,-1.1666,0.0898,-41.3818,63.6597,299.6826
813,0.0275,-1.1005,0.4363,-203.1250,144.2261,239.2578
814,0.1188,-1.1876,0.4379,-326.7212,210.9985,182.8613
815,0.5665,-0.5831,0.6600,-327.1484,-5.3711,125.3662
816,0.6678,-0.2645,0.7612,-304.8706,-120.3613,157.1655
817,0.2145,0.2247,0.5930,-199.4019,-70.8618,122.1924
818,0.2634,0.5029,0.6169,-74.0356,-122.8638,83.0688
819,0.1219,0.6257,0.6464,-34.0576,-101.5015,75.9277
820,0.1211,0.6793,0.6740,-25.2686,-41.6260,18.4937
821,-0.0812,0.7231,0.6244,-26.7334,-56.4575,41.1377
822,-0.2753,0.7106,0.2660,48.5229,-186.4014,34.8511
823,-0.5728,0.4822,0.5200,124.1455,-258.7280,-34.7290
824,-0.7644,0.0657,0.6887,360.0464,-272.6440,-102.0508
825,-0.9642,-0.3353,0.5630,409.1797,-278.1982,-21.5454
826,-0.9834,-0.4670,0.6205,256.1646,-295.9595,71.2280
827,-0.9460,-0.5641,0.1980,182.5562,-114.5630,161.6821
828,-0.8329,-0.7278,0.0863,75.5615,-60.6689,196.4722
829,-0.6898,-1.0736,-0.2281,55.5420,16.7847,298.9502
830,-0.2074,-1.0931,0.0941,-68.1763,21.6675,238.7695
831,-0.1283,-1.1581,0.4021,-249.1455,132.9956,222.5342
832,0.1073,-1.1527,0.2799,-241.5771,186.5845,175.9644
833,0.5272,-0.8412,0.4376,-194.9463,111.1450,118.5913
834,0.5648,-0.3499,0.6486,-262.2681,-75.1343,101.5625
835,0.4473,0.0081,0.8575,-195.4346,-122.0703,73.6084
836,0.4318,0.2012,0.7106,-179.8706,-159.9731,92.4683
837,0.2218,0.3632,0.6985,-62.3169,-96.6797,43.4570
838,0.2316,0.4329,0.8058,-11.9019,-37.5366,14.2212
839,0.1429,0.5216,0.8478,-38.2080,-45.7153,48.4619
840,-0.1240,0.6490,0.7471,-85.3882,-75.5615,83.6182
841,-0.4076,0.6554,0.3890,-20.7520,-136.1084,40.1001
842,-0.4913,0.5242,0.3307,146.7285,-177.0020,-48.4619
843,-0.6415,-0.0249,0.8245,315.8569,-248.9624,-149.9634
844,-0.6823,-0.3169,0.8604,391.3574,-218.3228,-45.1050
845,-0.9635,-0.3477,0.6729,242.5537,-218.1396,-10.6812
846,-0.8824,-0.6656,0.2168,216.2476,-140.9912,137.0239
847,-0.8137,-0.7776,0.0823,92.3462,-76.5991,147.7661
848,-0.6284,-0.9730,-0.1290,33.3862,-7.9346,218.0176
849,-0.2692,-1.0984,-0.0090,-3.6011,7.2021,202.7588
850,-0.1469,-1.1174,0.2263,-132.2021,88.7451,253.7231
851,0.1411,-1.3282,0.3303,-307.6782,199.0356,241.5161
852,0.3779,-0.8884,0.5789,-346.3745,160.8887,193.1763
853,0.4883,-0.4584,0.4878,-278.7476,-39.0625,131.8359
854,0.7395,-0.1014,0.6571,-119.5679,-35.8276,72.0215
855,0.7537,0.1785,0.6348,-105.1636,-59.0210,117.4927
856,0.5303,0.4343,0.7362,-89.2334,-50.3540,101.6235
857,0.3239,0.5264,0.5656,-74.5850,-116.6382,130.6152
858,0.0377,0.6497,0.5442,-91.6748,-212.2192,192.1387
859,-0.6057,0.7534,0.2588,-11.9019,-207.3975,142.3340
860,-0.5364,0.6270,0.4075,48.9502,-148.4375,-7.2632
861,-0.6696,0.2040,0.4271,371.3379,-229.3701,-128.6621
862,-0.7430,-0.4382,0.5640,481.6895,-291.0156,-90.5762
863,-1.0713,-0.2004,0.9789,237.6099,-167.4805,13.6719
864,-0.9655,-0.3124,0.6351,216.5527,-82.9468,98.5718
865,-0.7623,-0.5570,0.1044,166.6260,-102.6611,95.7031
866,-0.8484,-0.6503,0.0480,92.5903,-72.6929,145.2637
867,-0.7065,-0.8936,-0.1218,43.4570,-28.1372,160.5835
868,-0.2544,-1.1104,0.1708,-17.4561,4.5166,198.8525
869,-0.1852,-1.0536,-0.0496,-79.5288,38.5132,264.0381
870,0.0713,-1.2898,0.2639,-257.2021,154.9683,264.8926
871,0.3197,-0.9556,0.4761,-232.0557,235.2295,208.3740
872,0.5967,-0.6045,0.3702,-260.7422,55.5420,123.7183
873,0.7445,-0.3698,0.3855,-197.4487,-47.9736,62.4390
874,0.8207,-0.2581,0.4150,-117.4927,-73.3032,60.4858
875,0.8191,0.0320,0.6490,-107.6050,-137.5122,175.2319
876,0.4388,0.4054,0.6749,-140.9302,-227.4170,261.1694
877,-0.2187,0.6794,0.5172,-113.5864,-209.2896,205.9326
878,-0.4445,0.6221,0.3804,-4.3335,-168.7012,55.9082
879,-0.6493,0.5901,0.2334,166.5039,-206.7871,-43.4570
880,-0.8391,0.1033,0.5588,419.9219,-231.6284,-141.1743
881,-0.6483,-0.1888,0.9114,361.3892,-220.2759,-11.7798
882,-0.7821,-0.3458,0.4319,208.6792,-186.4014,33.0811
883,-1.1453,-0.3496,0.4945,202.4536,-122.5586,70.5566
884,-0.6790,-0.8071,-0.1824,180.1147,-102.1118,197.1436
885,-0.6931,-0.8214,0.0161,43.1519,-48.3398,164.8560
886,-0.6907,-1.1088,-0.2286,13.6108,32.1655,266.6016
887,-0.0762,-1.1039,0.0613,-93.2007,36.0107,246.2158
888,0.1836,-1.0425,0.3016,-250.7935,115.1733,228.5767
889,0.2775,-1.0748,0.6261,-338.4399,136.7798,191.7725
890,0.6031,-0.5911,0.6512,-349.2432,-48.7061,155.1514
891,0.6216,-0.0863,0.7081,-257.9346,-115.6616,134.5825
892,0.4081,0.3152,0.5615,-213.6230,-143.1885,164.1235
893,0.0269,0.5325,0.4264,-88.8672,-143.3716,174.8657
894,-0.0835,0.7079,0.6627,-0.0610,-54.3823,-2.2583
895,-0.0881,0.7300,0.6389,3.6011,-39.6729,22.8271
896,-0.2476,0.7693,0.5533,-25.3906,-52.9175,29.7241
897,-0.4728,0.7775,0.1415,31.0669,-141.6016,33.7524
898,-0.5527,0.3713,0.5342,273.1934,-234.3750,-120.1782
899,-0.6708,0.0315,0.6334,355.2856,-270.8130,-118.9575
900,-0.9363,-0.3500,0.6548,374.4507,-257.6294,-39.6729
901,-0.8650,-0.5601,0.4080,259.8877,-215.5151,89.5386
902,-1.0032,-0.4865,0.2544,148.8647,-146.7896,105.7739
903,-0.7045,-0.7339,-0.1122,94.9707,-83.9233,149.4141
904,-0.5933,-1.0040,-0.3665,36.4380,-49.3774,186.7065
905,-0.4668,-1.3839,-0.0885,-52.6733,56.3965,335.7544
906,-0.1930,-1.1693,0.0983,-157.0435,101.8066,301.5137
907,0.1730,-1.2543,0.3198,-300.3540,169.4336,199.0356
908,0.5118,-0.8740,0.5149,-242.0044,127.8687,174.3164
909,0.5952,-0.4221,0.4299,-162.9028,16.6016,88.2568
910,0.8018,-0.3652,0.4912,-254.8218,-191.5894,113.3423
911,0.6964,0.0347,0.6825,-263.6719,-252.5024,192.4438
912,0.0179,0.4758,0.5067,-150.4517,-208.3130,233.0322
913,-0.2135,0.6948,0.6411,-75.7446,-81.7261,67.6880
914,-0.3163,0.6798,0.5785,-52.3682,-60.6079,32.8979
915,-0.3953,0.7095,0.6066,5.9814,-66.7114,-3.7231
916,-0.4272,0.5566,0.5316,55.9692,-138.9160,-44.9219
917,-0.5686,0.4744,0.2760,227.4780,-208.7402,-81.7261
918,-0.5922,0.0909,0.6171,348.6328,-198.7915,-92.2241
919,-0.6581,-0.2919,0.7533,343.6279,-205.6274,-54.9316
920,-0.8939,-0.5250,0.5363,269.0430,-205.0781,3.1738
921,-0.9569,-0.4407,0.2473,124.6948,-150.2686,23.5596
922,-0.8134,-0.7236,-0.0662,126.2207,-96.9238,152.7710
923,-0.7627,-0.7052,-0.0406,66.8335,-60.1807,130.7373
924,-0.4623,-1.1035,-0.2227,15.6860,-19.7754,162.9028
925,-0.3260,-1.1724,0.0663,-46.9360,37.1704,257.3242
926,-0.1877,-1.2666,0.0182,-202.2705,133.0566,300.3540
927,0.1418,-1.0927,0.3744,-276.1841,172.3633,237.2437
928,0.4883,-0.7980,0.4144,-265.6860,75.3784,138.4277
929,0.6279,-0.4492,0.7329,-337.7686,-94.7266,113.4033
930,0.4976,0.0050,0.6226,-239.3799,-132.2632,101.3794
931,0.5315,0.2815,0.6267,-140.6860,-125.4883,132.3853
932,0.1533,0.6161,0.6970,-68.3594,-59.9976,111.4502
933,-0.0007,0.7091,0.5623,-48.8281,-45.4712,73.6694
934,-0.1366,0.7180,0.5886,-43.0298,-67.1387,84.0454
935,-0.4165,0.6843,0.4984,-23.4375,-115.1733,87.7686
936,-0.6879,0.6511,0.1649,148.9868,-222.9614,-46.5698
937,-0.6018,0.2742,0.6392,283.6304,-221.2524,-117.2485
938,-0.7567,-0.1487,0.5343,374.1455,-248.4741,-81.3599
939,-1.0013,-0.3842,0.5853,361.5112,-211.3647,38.2080
940,-0.7145,-0.4601,0.3796,177.7954,-163.2690,87.1582
941,-1.0048,-0.6112,-0.0306,159.5459,-98.3887,194.3359
942,-0.7087,-0.7190,-0.0511,59.9365,-59.1431,87.3413
943,-0.6013,-1.0327,-0.1493,46.9360,-20.2637,173.0957
944,-0.3848,-1.0920,-0.2001,11.1084,-9.2773,215.3931
945,-0.1182,-1.1010,0.1387,-147.5220,32.3486,232.2388
946,-0.0154,-1.3254,0.4303,-341.8579,184.9976,234.3750
947,0.2780,-1.0681,0.5184,-351.9897,160.0342,197.0825
948,0.6002,-0.4332,0.6884,-339.7827,-162.7808,141.9067
949,0.5450,-0.0779,0.7939,-225.5859,-83.6792,104.9194
950,0.2418,0.3744,0.4344,-153.5034,-133.4839,115.9058
951,0.2350,0.5392,0.7043,-74.1577,-62.1948,37.2925
952,0.0936,0.6072,0.7709,-13.6108,-39.3066,32.3486
953,0.0039,0.6566,0.7654,-8.1177,-21.1792,24.6582
954,-0.0341,0.6168,0.6935,-7.9956,-23.6816,3.7231
955,-0.0819,0.6466,0.6652,-19.8975,-82.5195,34.0576
956,-0.6013,0.7133,0.4579,-56.0913,-164.1235,142.3950
957,-0.7469,0.5128,0.2322,166.1987,-253.4180,-65.9180
958,-0.7374,0.0104,0.5775,355.2246,-271.5454,-123.1689
959,-1.0084,-0.2073,0.7206,392.8833,-250.6104,-62.4390
960,-0.9894,-0.4474,0.2789,293.6401,-216.1865,98.3276
961,-0.7540,-0.4896,0.2582,190.9790,-132.2632,139.1602
962,-0.9658,-0.7230,0.0270,118.2251,-85.4492,199.8901
963,-0.7235,-0.9282,-0.1931,45.7764,-38.8794,201.7822
964,-0.5348,-1.0873,-0.1447,0.9766,-17.4561,207.9468
965,-0.0984,-1.1450,0.2623,-184.6313,49.5605,258.9111
966,0.0380,-1.2936,0.1069,-290.4663,141.5405,268.8599
967,0.2590,-1.0409,0.3629,-298.6450,121.5210,197.6318
968,0.5387,-0.6766,0.4197,-330.2002,-28.8086,160.7056
969,0.5674,-0.1464,0.6876,-262.9395,-116.2720,92.1631
970,0.4087,0.2268,0.6831,-205.3833,-108.2153,23.8647
971,0.4414,0.3484,0.6172,-91.0034,-112.3047,75.3174
972,0.2192,0.5569,0.6599,-47.4854,-102.7832,105.2856
973,-0.0129,0.6702,0.6509,-47.4243,-48.8892,85.7544
974,-0.1643,0.7065,0.7399,-18.7988,-52.8564,49.4385
975,-0.3448,0.6677,0.5380,-30.3955,-102.3560,60.3638
976,-0.6107,0.6196,0.1807,47.5464,-160.8276,14.8315
977,-0.6501,0.4048,0.6129,174.0723,-221.8628,-52.6733
978,-0.7240,-0.0806,0.6237,370.7275,-258.7280,-91.3696
979,-0.9845,-0.3019,0.5277,362.3047,-238.8916,-29.0527
980,-1.1111,-0.5640,0.3478,328.6133,-176.6357,126.1597
981,-0.6960,-0.4357,0.4022,156.4941,-144.8364,65.0635
982,-0.8739,-0.6293,-0.0258,104.0649,-69.1528,186.5234
983,-0.6548,-0.8214,-0.3180,33.3862,-49.0112,140.3198
984,-0.5380,-1.0614,-0.3153,-3.1128,-31.0059,160.9497
985,-0.5731,-1.1383,-0.2683,-59.6924,22.7051,235.5957
986,-0.1174,-1.1501,0.3469,-204.8340,96.6797,250.7324
987,0.0885,-1.1493,0.2173,-265.8081,151.5503,210.0220
988,0.3739,-1.0427,0.2321,-281.0059,139.5874,151.7944
989,0.4885,-0.5480,0.3914,-216.0645,16.5405,81.7871
990,0.6346,-0.3208,0.5554,-197.2046,-108.6426,47.3633
991,0.5562,-0.0748,0.7722,-175.7812,-137.5732,36.9263
992,0.3345,0.1052,0.7004,-94.6045,-157.8369,29.0527
993,0.2788,0.1913,0.7408,-66.8945,-98.6938,47.4854
994,0.1027,0.3461,0.8615,-33.8745,-134.1553,33.6914
995,-0.0267,0.4480,0.8805,5.6763,-4.6997,-5.1270
996,-0.0129,0.3726,0.8585,38.7573,-9.1553,-8.6060
997,0.0406,0.3529,0.9834,5.5542,-8.9722,-6.9580
998,0.0100,0.3221,0.9337,34.7900,-5.6763,-12.5732
999,-0.0074,0.2942,0.9662,12.8174,-3.3569,-3.8452
1000,0.0360,0.2568,0.9614,6.7139,-7.8125,-4.1504
1001,0.0143,0.2483,0.9519,13.1836,-3.4180,-6.4087
1002,-0.0088,0.2421,0.9321,3.5400,-1.2207,-3.5400
1003,-0.0135,0.2285,0.9786,8.2397,0.1831,-0.8545
1004,0.0159,0.2205,0.9412,2.7466,3.1128,2.6245
1005,0.0155,0.2228,0.9559,-7.3242,-2.8687,0.8545
1006,0.0002,0.2219,0.9590,-1.3428,-3.3569,-2.0752
1007,-0.0200,0.2268,0.9622,1.4648,0.6714,-1.3428
1008,-0.0060,0.2231,0.9370,2.6245,0.2441,1.8311
1009,-0.0084,0.2197,0.9413,2.9907,0.2441,-2.1362
1010,0.0000,0.2157,0.9731,-1.3428,-1.6479,0.6714
1011,0.0043,0.2189,0.9414,-2.4414,-1.1597,-1.4648
1012,-0.0005,0.2175,0.9548,4.2114,-0.2441,-1.5259
1013,-0.0168,0.2209,0.9556,-1.6479,-0.7935,0.4883
1014,0.0134,0.2084,0.9504,0.6714,-2.5024,-0.1831
1015,0.0004,0.2146,0.9550,2.6855,0.4272,-1.0986
1016,0.0143,0.2045,0.9592,-0.1831,-0.1221,1.2817
1017,-0.0078,0.2195,0.9561,-2.5024,-1.5869,0.2441
1018,-0.0042,0.2117,0.9545,3.4180,1.2817,-1.7700
1019,0.0037,0.2169,0.9585,0.4272,1.2817,0.7324
1020,0.0074,0.2067,0.9374,-2.1362,-3.2349,-1.5259
1021,0.0084,0.2073,0.9587,-0.2441,0.4272,-1.5869
1022,-0.0073,0.2106,0.9436,-1.4038,-1.5259,0.4272
1023,0.0118,0.2026,0.9775,1.7700,0.1221,-0.0610
